(0.0353664,-0.012701)
(0.037066,-0.00687361)
(0.0384203,-0.00394522)
(0.0346062,-0.00478719)
(0.0382288,-0.00786008)
(0.0318369,-0.00655349)
(0.0380863,0.00308783)
(0.0358882,-0.00565778)
(0.0327033,-0.00880182)
(0.0339384,-0.00999127)
(0.0389493,0.000431172)
(0.0338929,-0.00361884)
(0.0418972,-0.00706541)
(0.0390654,-0.000877405)
(0.0368884,-0.0080226)
(0.0358484,-0.00526333)
(0.0356384,-0.00170717)
(0.0374612,-0.010539)
(0.0378545,-0.00180285)
(0.0384615,-0.00413077)
(0.035338,-0.0020726)
(0.0372657,-0.00340309)
(0.0372226,0.00106833)
(0.0368587,-0.00537003)
(0.0371013,-0.00938463)
(0.0348155,-0.00260764)
(0.032518,-0.00991752)
(0.03434,-0.00734352)
(0.027912,0.00350742)
(0.0340096,-0.00606421)
(0.0362913,-0.00524738)
(0.038839,0.00744449)
(0.042445,-0.00111042)
(0.0358278,-0.00191098)
(0.0351491,-0.00381764)
(0.0344997,-0.00614928)
(0.0442307,-0.00120251)
(0.0362547,-0.00165245)
(0.0342122,-0.00106259)
(0.0404448,-0.00337877)
(0.0361017,-0.0066033)
(0.0329699,-0.00985937)
(0.0360541,0.00156498)
(0.0359581,0.000602625)
(0.0348905,-0.0023643)
(0.037472,-0.00208965)
(0.0361622,0.00161572)
(0.0389267,-0.000585682)
(0.0319256,-0.00276491)
(0.0316766,0.000497904)
(0.0346265,0.00532578)
(0.0313238,-0.00490434)
(0.0312958,0)
(0.0313238,0.00490434)
(0.0346265,-0.00532578)
(0.0316766,-0.000497904)
(0.0319256,0.00276491)
(0.0389267,0.000585682)
(0.0361622,-0.00161572)
(0.037472,0.00208965)
(0.0348905,0.0023643)
(0.0359581,-0.000602625)
(0.0360541,-0.00156498)
(0.0329699,0.00985937)
(0.0361017,0.0066033)
(0.0404448,0.00337877)
(0.0342122,0.00106259)
(0.0362547,0.00165245)
(0.0442307,0.00120251)
(0.0344997,0.00614928)
(0.0351491,0.00381764)
(0.0358278,0.00191098)
(0.042445,0.00111042)
(0.038839,-0.00744449)
(0.0362913,0.00524738)
(0.0340096,0.00606421)
(0.027912,-0.00350742)
(0.03434,0.00734352)
(0.032518,0.00991752)
(0.0348155,0.00260764)
(0.0371013,0.00938463)
(0.0368587,0.00537003)
(0.0372226,-0.00106833)
(0.0372657,0.00340309)
(0.035338,0.0020726)
(0.0384615,0.00413077)
(0.0378545,0.00180285)
(0.0374612,0.010539)
(0.0356384,0.00170717)
(0.0358484,0.00526333)
(0.0368884,0.0080226)
(0.0390654,0.000877405)
(0.0418972,0.00706541)
(0.0338929,0.00361884)
(0.0389493,-0.000431172)
(0.0339384,0.00999127)
(0.0327033,0.00880182)
(0.0358882,0.00565778)
(0.0380863,-0.00308783)
(0.0318369,0.00655349)
(0.0382288,0.00786008)
(0.0346062,0.00478719)
(0.0384203,0.00394522)
(0.037066,0.00687361)
(0.0353664,0.012701)
(0.0373965,0.00106925)
(0.0397392,0.00703208)
(0.0374804,0.00244689)
(0.0342759,0.00295928)
(0.0353983,0.0113175)
(0.0362813,0.00943457)
(0.0392022,-0.00488746)
(0.0396371,0.00972763)
(0.0293822,0.00652386)
(0.0449115,0.00236482)
(0.0496053,0.0074473)
(0.0288578,0.0103322)
(0.0301343,0.00396661)
(0.0501365,0.00531034)
(0.0288805,0.00399997)
(0.0413976,0.00814665)
(0.0340178,0.00463966)
(0.0408736,0.0140789)
(0.0321128,0.00224455)
(0.0306248,0.00875563)
(0.0438364,0.00618448)
(0.0397777,0.00974074)
(0.0376377,0.00681514)
(0.0335837,0.0097143)
(0.0418767,0.00775163)
(0.0350165,0.0142357)
(0.044549,0.0130268)
(0.0293899,0.0141574)
(0.0381913,0.0140363)
(0.0397703,0.0113067)
(0.0375875,0.00467031)
(0.0376292,0.015956)
(0.0271469,0.00990557)
